newsid	newwords	covertitle
160232513	家家众测:9	【家家众测】有备无患，老车适用-应急电源测试
160232523	保时捷718:5,全新保时捷:4	全新保时捷718 GT4 RS谍照曝光，预计年内发布
160232536	全新奥迪:9	全新奥迪A3：“新生代”轻奢良品
160232573	300系列:6	丰田陆地巡洋舰300系列可能要换颗“心脏”了
160232585	亿美元:6	特斯拉发布2020年Q4财报 营收107亿美元增长46%
160232601	交通运输:6,小型客车:4	交通运输部：春节期间小型客车免收高速通行费
160232605	咖啡智驾:5	实现L3级自动驾驶，长城汽车咖啡智驾启动全国路测
160232626	汽车内饰:6	汽车内饰一直不清洗有多可怕，你知道吗？
160232666	宝马320:7,纯电续航:4	宝马320e和520e官图发布 纯电续航达61公里
160232667	自动驾驶汽车:4	百度获准在美国加州测试自动驾驶汽车 研发无人驾驶技术
160232668	福特中国:6	野马国产 福特中国开启去合资化
160232673	力帆科技:16,首款车型:5	力帆科技揭牌，首款车型现身，可惜车标拖了后腿？
160232677	现代ix35:19,北京现代ix35:8	经济适用各具特色，北京现代ix35对比日产逍客
160232678	新款本田雅阁:4	新款本田雅阁实车来了，比凯美瑞、迈腾更运动，网友：太喜欢了！
160232859	家用代步车:4	10万能买！英朗和帝豪GL，谁是家用代步车最优之选？
160232867	新款斯巴鲁:4	实拍新款斯巴鲁BRZ，减振器升级，提供2.0L水平对置引擎+6MT
160232925	高端品牌:4	比亚迪谋划推出新能源高端品牌，首款车型或命名海豚
160232935	征求意见稿:7	皮卡或将获得“家用车”身份，新版征求意见稿发布
160232939	不用汽油机:4,货车不用:4	为什么货车不用汽油机？货车的力气并不大？
160232949	比亚迪明:4	汉只是前菜，比亚迪明要来了！2.0T+三电机，真正的王炸
160232956	空气滤芯:10	空气滤芯到期吹一吹接着用？千万别这么做，否则发动机早晚要大修
160232961	续航里程:4	几何A改款车型曝光！续航里程达600km
160232962	超豪华品牌:5	超豪华品牌SUV界的王者:保时捷卡宴Turbo S E-Hybrid
160233290	辅具产业:13	省政协委员马骏：四川可打造西部辅具产业聚集地 帮助残障人士回归社会
160233456	临近春节:4,严厉处罚:4	交警提醒：临近春节，这5类车禁止上高速，一经查出严厉处罚！
160233460	新款汉兰达:5	售23.98万起！广汽丰田新款汉兰达上市，看看都有哪些变化？
160233462	车动态:4	车动态：新汉兰达上市；飞度面临减产；五菱越境征途发布
160233465	激光雷达:41	科技眼｜小鹏汽车与Livox的合作 能把激光雷达推上主流舞台吗？
160233485	碰撞测试:14	新一轮中保研碰撞测试来袭！BBA、国产都有，嘉悦A5成绩垫底
160233487	配备安全员:4	无需配备安全员，百度获美国加州全无人驾驶测试许可
160233637	首款车型:4	天际首款车型——ME7，轴距2825mm，续航410km，竞争蔚来ES6
160233651	汽车外资:4,外资投资:4	2022年我国汽车外资投资将实现全面开放
160233653	中保研:8	中保研公布更多碰撞结果 帕萨特获重生 这是要成五星批发部？
160233661	五菱凯捷:7	老百姓的第一辆陆地头等舱？五菱凯捷到底值不值得购买？
160233670	中大型:4	车长超5米的豪华中大型SUV 林肯飞行家霸气范十足
160233677	信息系统:10	车险新《办法》出台！没有信息系统，不能经营保险业务
160233689	行车记录仪:15	行车记录仪有什么用？老司机：除了防“碰瓷”，还有这几大妙用！
160233733	改款马自达:4	改款马自达CX-5在英国市场正式开启预订 起售价27,230英镑
160233759	宾利添越长轴版:4	宾利添越长轴版谍照曝光，或采用独立后排座椅，或提供插混车型
160233799	全新奥迪:8	宝马1系和奔驰A级最大竞争对手换代，全新奥迪A3上市，20.31万起
160233804	高端品牌:6	比亚迪要推出高端品牌，首款车型"海豚"或将是电动跑车！
160233809	启动难:5	冬季，汽车怎么告别启动难！
160233810	驾驶辅助:7,智能驾驶:6,级别智能:5	10万元就有L2级别智能驾驶辅助，这4款国产车太值了
160233816	92号汽油:9,加92号:6	豪车也能吃粗粮！这几款车加92号汽油就可，最贵一款超百万
160233817	买二手车:5	买二手车要注意！这3颗螺丝只要被动过，就算再便宜也不能买
160233832	马自达新款:4	马自达新款CX-5海外开启预定，售价曝光，增加新车型
160233857	自由远征版:7	综合续航超1000KM！赛力斯SF5自由远征版来了！
160233895	越境征途:7	可露营的个性化越野皮卡 五菱“越境征途”官图发布
160233896	全新本田雅阁:4	造型更加动感 全新本田雅阁实拍曝光
160233898	全新迈巴赫:4	坐车还得坐奔驰，全新迈巴赫S级依旧很豪华
160233910	坦克300:20	零基础越野？坦克300的车主们太天真了
160233928	高端品牌:12,命名体系:10	是不是高端品牌不确定 反正比亚迪的命名体系该换了
160233944	轻客销量:5	2020轻客销量观察：12月七升三降，全年五升五降！
160233945	全新马自达:5	全新马自达CX-5售价曝光，新增入门级车型，售价或25万
160233966	小客车指标:6	北京小客车指标延期措施仍在执行 疫情结束前都将自动延期
160235150	刀片电池:6	搭载于E-QM5 比亚迪向红旗提供刀片电池
160235230	传统方向盘:4	特斯拉新款Model S/X或仍配传统方向盘
160235228	朝天一柱香:4	但凡出现“朝天一柱香”形态，快速逃离，晚了就等吃跌停板
160235086	免费充电:10,充电服务:9	小鹏在江浙沪实现326个免费充电服务站
160235386	城市调控:5,热点城市:5	一线热点城市调控加码强制降温 西安楼市是否会收紧政策？
160235491	维修资金:24,专项维修:14,住宅专项:12	唤醒住宅专项维修资金，北京人大代表建议简化程序、强化监管
160235394	多功能复合机:4	年终计划办公设备采购，怎么少得了京瓷多功能复合机
160235851	农村留守儿童:10	民政部：确保父母均就地过年的农村留守儿童被妥善照料
160236167	全国文明城市:8,文明城市提名:4	全国文明城市提名，忻州1县入选
160236128	储备冻肉:6,扎堆出栏:5,高猪价:4	猪价大跌3.23元，储备冻肉惹的祸？扎堆出栏自绝于高猪价实属无奈
160237367	燃料电池:9,电池技术:4	通用汽车与Navistar合作 为新型半挂式卡车提供燃料电池技术
160237366	激光雷达:8	沃尔沃汽车推出创新门户 让外部人员使用模拟器、激光雷达数据集
160237255	百万医疗险:11	监管出拳，百万医疗险即将大规模停售，影响千万人的保障！
160237492	孟佳工作室:4	孟佳工作室道歉 承认新歌封面抄袭
160237616	跑路前:5	“跑路前促销”骗局太坑人！中消协提醒消费者“四注意”
160237559	家公司:6	思维金融机构线报 | 中泰证券李迅雷：料今年净流入港股的南向资金或达3万亿港元；5家公司旗下基金去年为基民狂赚超1000亿
160237658	古天乐结婚:4	实在太扯了！Angelababy方辟谣与古天乐结婚 这种谣言会有人信？
160237678	临时党支部:4	甘孜代表团举行全体会议 推选刘成鸣为团长、临时党支部书记 肖友才李康向秋为副团长、临时党支部副书记
160237654	孟佳工作室:4	后续来了！孟佳工作室道歉 承认新歌封面抄袭
160237973	腾讯微视:5	推出国内首部游改微剧，腾讯微视绘制新蓝图
160238072	保释条件:6	孟晚舟申请变更保释条件被拒
160238105	芯片企业:4	白宫正式承认“失败”？美芯片企业：华为所需芯片供应已恢复
160238128	头部企业:4	头部企业频获融资 自动驾驶产业链迎爆发元年
160238136	生猪价格:6	明日猪价｜1月30日，再坚持2天，生猪价格大涨，原因有二
160238139	破产重整:61	海航缘何破产重整？负债7000亿自救无果
160238217	牛年贺岁币:6	牛年贺岁币已开兑市民可错峰前往
160238191	车厘子价格:5	进口车厘子价格跳水：顾客抢购 有店家1天卖500箱
160238227	新发展理念:19,贯彻新发展:13,我国发展:4,时期我国:4	完整准确全面贯彻新发展理念 确保“十四五”时期我国发展开好局起好步
160238387	天玑820:6	最贵的天玑820手机！vivo S7t上架：2598元
160238404	面部识别技术:6,欧盟委员会:5	欧盟委员会提案：公司不得使用面部识别技术来评判员工
160238403	神舟战神:9	果然还是神船 神舟战神Z8光追游戏本首发就杀到6K档
160238575	北汽新能源:11	董事长刚离职又裁员减薪！北汽新能源回应尚无相关计划
160238590	版权剧:6	1号风向|版权剧剧荒？Netflix如何在2021年继续前行
160238668	年会奖品:4	游戏开发商大秀年会奖品：PS5、Xbox只是九等奖
160238754	散户抱团:6,美股散户:4	美股散户抱团大战机构:一夜爆赚1千万 醒来倒欠6千万
160238799	股票破发:5	洞察股票破发规律把握市场格局变化
160238809	嫁衣裳:4	穿起别人做的嫁衣裳：清朝统治蒙古的最重要一日——多伦会盟
160238889	市场支配:5,支配地位:5,滥用市场:4	市场监管总局:先声药业滥用市场支配地位被罚1.007亿
160238752	我国万里长城:4	新疆有座烽燧被邮政纪念封采用，还是我国万里长城的最西端
160238767	无限火球:4	推荐 | 法力饼干献妙计，无限火球战群雄。
160238837	甲基纤维素:4	研究发现 甲基纤维素可制成可持续性光纤
160238701	世界第一:5	“台湾南波万”又来了 苏贞昌：我们的防疫世界第一
160238716	吉利投资:4	珠海国资投资、吉利投资、纳斯达克募资，法拉第未来不愁钱了愁什么？
160238721	游戏驿站:36	游戏驿站事件：一场没有赢家的股市投机
160238761	新品牌:19	上市公司投资新品牌助力突围与下注未来
160238771	出行基础设施:7,基础设施管理:6	Iteris推出新型开放式架构云框架  推动智能移动出行基础设施管理革新
160238781	破产重整:37	海航拉开破产重整序幕 巨无霸能否重回巅峰？
160238831	游戏驿站:9	Keith Gill！游戏驿站史诗级轧空狂潮背后的人现身
160238881	1200亿:4	“一抛再抛”？中国抛售超1200亿美债后，逼美国亮出“底牌”！
160239071	游戏驿站:10	华尔街激战夜：空头先锋宣布“洗心革面”，游戏驿站收涨70%，罗宾汉再度追加严苛交易限制
160239106	年内跌幅:4	一年“骗走”国人13亿，它终于被“惩罚”了？年内跌幅高达36.7%
160239111	自定义赛事:6	梦幻西游手游：还嫌赛事不够玩？自定义赛事功能闪亮登场！
160239110	知名导演:4	知名导演成老赖 冯小刚、杨幂、杨颖为何要"对赌"？
160239120	家券商:4,家公司:4	22家券商年报预告出炉：12家公司净利增超70% 最高增1002%
160239119	省份2020年:5	31省份2020年GDP出炉广东、江苏、山东位居前三
160239132	种族灭绝:8	回应美政客涉疆言论 赵立坚连说三遍：中国没有种族灭绝
160239136	触点粘连:4,继电器触点:4	如何解决继电器触点粘连问题
160239157	纳比斯汀:5	《伊苏6OL》手游定名“纳比斯汀之匣” 2021年春季上线
160239167	岁女童:4	云南一3岁女童疑遭邻居性侵，后窒息死亡，嫌疑人被警方抓获
160239186	新嘉智诚:7	【OFweek维科杯】新嘉智诚申报2020年度锂电设备技术领先品牌奖
160239134	大昌精密:6	【OFweek维科杯】大昌精密申报2020年度最具成长力企业奖
160239144	大昌精密:6	【OFweek维科杯】大昌精密申报2020年度锂电设备技术领先品牌奖
160239133	值得购买:6	一文了解哪些智能家居产品值得购买的？
160239135	unedeco:19,deconv:19,immune:19,nv包:7	免疫细胞组分：immunedeconv包与Xcell批量处理文件
160239165	病毒源头:7	美情报专家指出病毒源头，北卡州P3病毒实验室，多国质疑后美沉默
160239195	大昌精密:6	【OFweek维科杯】大昌精密申报2020年度最受用户认可品牌奖
160239169	新嘉智诚:7	【OFweek维科杯】新嘉智诚申报2020年度最具成长力企业奖
160239194	新嘉智诚:7	【OFweek维科杯】新嘉智诚申报2020年度最用户认可品牌奖
160239897	研究人员:8	微软：Zinc黑客或利用Chrome零日漏洞对安全研究人员展开攻击
160239856	海尔空调:9	79℃沙漠极限挑战｜越野沙暴VS空气换新，海尔空调挑战极限清新
160239768	数字人民币:18,龙华数字:4,春节红包:4	「叮！」深圳龙华数字人民币中签用户请注意！您有一份“春节红包”待领取
160239988	发热门诊:4	最新最全！南充新冠肺炎救治定点医院、核酸检测机构、发热门诊、发热诊室、发热哨点名单汇总——
160240080	资金价格:5	央行辟谣报案后资金价格应声下跌，下周才是关键？
160240245	海外殖民地:11	俄罗斯如此热衷开疆拓土，为什么却没有一块海外殖民地？
160240236	哥谭骑士:5	《哥谭骑士》编剧：团队正在做一些非常特别的东西
160240697	模糊逻辑:11,直流电动机:5,模糊逻辑算法:4	德州仪器c28xx定点DSP系列：用模糊逻辑算法控制无刷直流电动机
160240797	研发投入:6	不是科技公司！科沃斯营销费用近乎十倍于研发投入！
160240902	多名女:5	毁三观！碧桂园高管被妻子举报出轨：与多名女员工有不正当男女关系
160240871	我国对外:4	“十三五”我国对外直接投资存量翻番
